ticket_id,customer_id,category,subcategory,description,created_at,sla_due_at,status,assigned_to,resolution_notes
11980,1111,Roaming,Activation Issue,,2026-07-04 18:00:00,2026-07-07 18:00:00,Closed,Team A,
11981,2092,Roaming,Activation Issue,Activation Issue issue reported by customer.,2026-03-14 13:00:00,2026-03-16 13:00:00,Open,Team C,
11982,2688,KYC,Verification Pending,Verification Pending issue reported by customer.,2026-05-05 21:00:00,2026-05-06 21:00:00,Closed,,Resolved after investigation.
11983,2171,Roaming,,,2025-09-28 18:00:00,2025-09-30 18:00:00,Open,Team B,
11984,1808,SIM,SIM Not Working,SIM Not Working issue reported by customer.,2026-04-12 22:00:00,2026-04-15 22:00:00,Open,Team C,
11985,1391,Roaming,Billing Query,Billing Query issue reported by customer.,2026-04-06 20:00:00,2026-04-07 20:00:00,InProgress,Team B,
11986,1901,Network,No Signal,No Signal issue reported by customer.,2026-03-12 17:00:00,2026-03-14 17:00:00,Closed,Team B,Resolved after investigation.
11987,1513,SIM,Replacement Request,Replacement Request issue reported by customer.,2026-04-01 11:00:00,2026-04-02 11:00:00,Closed,Network Ops,Resolved after investigation.
11988,2053,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2025-09-16 00:00:00,2025-09-18 00:00:00,Open,Team A,
11989,1364,Network,Call Drop,Call Drop issue reported by customer.,2026-06-04 09:00:00,2026-06-07 09:00:00,Open,,
11990,2120,Billing,High Bill,High Bill issue reported by customer.,2026-05-29 05:00:00,2026-06-01 05:00:00,Open,Billing Desk,
11991,2652,Billing,High Bill,High Bill issue reported by customer.,2026-05-07 08:00:00,2026-05-10 08:00:00,Open,Network Ops,
11992,2195,Recharge,Amount Deducted,Amount Deducted issue reported by customer.,2026-06-16 04:00:00,2026-06-18 04:00:00,Closed,Team A,Resolved after investigation.
11993,1227,Network,No Signal,,2026-02-27 00:00:00,2026-03-01 00:00:00,Closed,KYC Cell,Resolved after investigation.
11994,1248,Roaming,Activation Issue,Activation Issue issue reported by customer.,2025-09-24 18:00:00,2025-09-27 18:00:00,Open,,
11995,2356,Roaming,Activation Issue,Activation Issue issue reported by customer.,2025-09-23 12:00:00,2025-09-24 12:00:00,Closed,Team B,Resolved after investigation.
11996,2467,Recharge,Amount Deducted,Amount Deducted issue reported by customer.,2025-10-06 23:00:00,2025-10-07 23:00:00,Closed,KYC Cell,
11997,1589,Billing,GST Query,GST Query issue reported by customer.,2026-01-22 00:00:00,2026-01-25 00:00:00,Open,KYC Cell,
11998,2037,KYC,Document Rejected,Document Rejected issue reported by customer.,2026-01-01 21:00:00,2026-01-02 21:00:00,Open,Network Ops,
11999,2641,Roaming,Activation Issue,Activation Issue issue reported by customer.,2026-02-06 13:00:00,2026-02-08 13:00:00,Closed,Billing Desk,Resolved after investigation.
12000,2635,Network,Slow Data,Slow Data issue reported by customer.,2025-12-28 16:00:00,2025-12-31 16:00:00,Closed,Billing Desk,Resolved after investigation.
12001,1484,KYC,Document Rejected,Document Rejected issue reported by customer.,2026-07-27 18:00:00,2026-07-30 18:00:00,InProgress,Team C,
12002,2164,KYC,Verification Pending,Verification Pending issue reported by customer.,2026-01-08 05:00:00,2026-01-11 05:00:00,Open,Team A,
12003,1267,KYC,Document Rejected,Document Rejected issue reported by customer.,2026-04-20 02:00:00,2026-04-23 02:00:00,Closed,Billing Desk,
12004,1676,KYC,Verification Pending,Verification Pending issue reported by customer.,2026-07-22 13:00:00,2026-07-24 13:00:00,Open,Billing Desk,
12005,2321,Recharge,Amount Deducted,Amount Deducted issue reported by customer.,2025-12-14 05:00:00,2025-12-17 05:00:00,Closed,Team B,Resolved after investigation.
12006,1493,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2025-12-14 14:00:00,2025-12-17 14:00:00,Closed,KYC Cell,Resolved after investigation.
12007,1118,Recharge,Amount Deducted,Amount Deducted issue reported by customer.,2026-07-28 05:00:00,2026-07-30 05:00:00,InProgress,Team A,
12008,1360,KYC,Document Rejected,Document Rejected issue reported by customer.,2025-08-12 13:00:00,2025-08-15 13:00:00,InProgress,Team B,
12009,2684,Network,Slow Data,Slow Data issue reported by customer.,2026-05-09 13:00:00,2026-05-11 13:00:00,InProgress,KYC Cell,
12010,1800,Network,No Signal,No Signal issue reported by customer.,2025-12-11 20:00:00,2025-12-14 20:00:00,Closed,Billing Desk,Resolved after investigation.
12011,1063,Billing,Late Fee Dispute,Late Fee Dispute issue reported by customer.,2025-12-20 11:00:00,2025-12-22 11:00:00,Closed,KYC Cell,Resolved after investigation.
12012,2620,SIM,Activation Delay,Activation Delay issue reported by customer.,2026-06-03 21:00:00,2026-06-06 21:00:00,Closed,Team A,Resolved after investigation.
12013,2465,Billing,GST Query,GST Query issue reported by customer.,2025-10-26 06:00:00,2025-10-29 06:00:00,Closed,,
12014,2516,Billing,High Bill,High Bill issue reported by customer.,2025-10-14 04:00:00,2025-10-17 04:00:00,Open,Team A,
12015,1229,Recharge,,Recharge issue reported by customer.,2026-01-07 01:00:00,2026-01-08 01:00:00,InProgress,KYC Cell,
12016,1160,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2025-10-15 14:00:00,2025-10-17 14:00:00,Open,Team C,
12017,2002,Roaming,Activation Issue,Activation Issue issue reported by customer.,2026-04-18 21:00:00,2026-04-19 21:00:00,Closed,Team B,Resolved after investigation.
12018,1553,SIM,SIM Not Working,SIM Not Working issue reported by customer.,2026-04-17 16:00:00,2026-04-18 16:00:00,Closed,Team B,Resolved after investigation.
12019,2178,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2026-07-19 17:00:00,2026-07-20 17:00:00,Closed,Network Ops,Resolved after investigation.
12020,1865,KYC,Verification Pending,,2025-09-03 17:00:00,2025-09-04 17:00:00,InProgress,Team B,
12021,2108,Recharge,,Recharge issue reported by customer.,2025-10-22 20:00:00,2025-10-23 20:00:00,Open,KYC Cell,
12022,1082,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2026-01-21 04:00:00,2026-01-22 04:00:00,Open,KYC Cell,
12023,1296,SIM,Activation Delay,Activation Delay issue reported by customer.,2025-12-13 17:00:00,2025-12-16 17:00:00,InProgress,Team C,
12024,2515,Roaming,Activation Issue,Activation Issue issue reported by customer.,2026-07-12 15:00:00,2026-07-15 15:00:00,Closed,KYC Cell,Resolved after investigation.
12025,1403,SIM,Activation Delay,Activation Delay issue reported by customer.,2025-08-19 11:00:00,2025-08-22 11:00:00,Open,KYC Cell,
12026,2103,Network,Call Drop,Call Drop issue reported by customer.,2025-11-19 04:00:00,2025-11-22 04:00:00,Open,Network Ops,
12027,1113,Billing,Late Fee Dispute,Late Fee Dispute issue reported by customer.,2026-07-17 21:00:00,2026-07-19 21:00:00,InProgress,,
12028,2643,Billing,High Bill,High Bill issue reported by customer.,2026-03-31 22:00:00,2026-04-01 22:00:00,Closed,,Resolved after investigation.
12029,2307,Network,Call Drop,Call Drop issue reported by customer.,2026-05-21 23:00:00,2026-05-22 23:00:00,Closed,Team A,Resolved after investigation.
12030,1177,Billing,High Bill,High Bill issue reported by customer.,2026-02-23 14:00:00,2026-02-24 14:00:00,Closed,Billing Desk,Resolved after investigation.
12031,1806,KYC,Verification Pending,Verification Pending issue reported by customer.,2025-12-31 02:00:00,2026-01-02 02:00:00,Closed,KYC Cell,Resolved after investigation.
12032,1184,SIM,SIM Not Working,SIM Not Working issue reported by customer.,2026-07-12 21:00:00,2026-07-13 21:00:00,Closed,,Resolved after investigation.
12033,1585,Billing,High Bill,High Bill issue reported by customer.,2026-06-13 16:00:00,2026-06-16 16:00:00,Closed,KYC Cell,Resolved after investigation.
12034,1997,SIM,,SIM issue reported by customer.,2026-02-25 02:00:00,2026-02-28 02:00:00,Closed,Team B,Resolved after investigation.
12035,1668,Roaming,Billing Query,Billing Query issue reported by customer.,2025-10-10 22:00:00,2025-10-11 22:00:00,Closed,KYC Cell,Resolved after investigation.
12036,2722,Billing,Late Fee Dispute,Late Fee Dispute issue reported by customer.,2026-04-21 19:00:00,2026-04-23 19:00:00,Closed,Billing Desk,Resolved after investigation.
12037,2391,Roaming,Activation Issue,Activation Issue issue reported by customer.,2026-06-13 12:00:00,2026-06-16 12:00:00,Closed,KYC Cell,Resolved after investigation.
12038,2773,Billing,Late Fee Dispute,Late Fee Dispute issue reported by customer.,2025-11-13 19:00:00,2025-11-14 19:00:00,InProgress,Team B,
12039,1864,SIM,Replacement Request,Replacement Request issue reported by customer.,2026-04-20 23:00:00,2026-04-21 23:00:00,Open,Team B,
12040,2178,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2026-01-31 19:00:00,2026-02-03 19:00:00,Closed,Team C,Resolved after investigation.
12041,1601,Network,Slow Data,Slow Data issue reported by customer.,2025-10-05 19:00:00,2025-10-08 19:00:00,Closed,Network Ops,Resolved after investigation.
12042,2126,SIM,Activation Delay,Activation Delay issue reported by customer.,2026-08-01 22:00:00,2026-08-02 22:00:00,Closed,Team C,Resolved after investigation.
12043,1417,Network,No Signal,No Signal issue reported by customer.,2026-03-04 10:00:00,2026-03-07 10:00:00,Closed,KYC Cell,Resolved after investigation.
12044,2565,KYC,Verification Pending,Verification Pending issue reported by customer.,2025-10-13 14:00:00,2025-10-16 14:00:00,Closed,Team A,Resolved after investigation.
12045,1577,Billing,GST Query,,2026-02-18 12:00:00,2026-02-21 12:00:00,Closed,Network Ops,Resolved after investigation.
12046,1963,Roaming,Activation Issue,Activation Issue issue reported by customer.,2026-03-04 07:00:00,2026-03-06 07:00:00,Closed,Billing Desk,Resolved after investigation.
12047,2208,Roaming,Billing Query,Billing Query issue reported by customer.,2026-07-31 19:00:00,2026-08-02 19:00:00,Closed,Team A,Resolved after investigation.
12048,2603,KYC,Document Rejected,Document Rejected issue reported by customer.,2026-02-18 16:00:00,2026-02-20 16:00:00,InProgress,Network Ops,
12049,2094,Roaming,Activation Issue,Activation Issue issue reported by customer.,2026-06-23 14:00:00,2026-06-26 14:00:00,Closed,Team B,Resolved after investigation.
12050,2441,KYC,Verification Pending,Verification Pending issue reported by customer.,2025-12-06 13:00:00,2025-12-09 13:00:00,InProgress,Billing Desk,
12051,2549,SIM,Replacement Request,,2025-09-12 09:00:00,2025-09-14 09:00:00,Closed,Network Ops,Resolved after investigation.
12052,1259,KYC,Document Rejected,Document Rejected issue reported by customer.,2026-03-18 06:00:00,2026-03-21 06:00:00,Open,Team C,
12053,2206,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2025-09-21 15:00:00,2025-09-23 15:00:00,Closed,Team B,Resolved after investigation.
12054,1860,KYC,Verification Pending,,2026-07-19 18:00:00,2026-07-22 18:00:00,Closed,Billing Desk,Resolved after investigation.
12055,2361,Roaming,Billing Query,Billing Query issue reported by customer.,2025-09-28 18:00:00,2025-09-30 18:00:00,InProgress,Team C,
12056,2243,Billing,GST Query,GST Query issue reported by customer.,2025-12-23 07:00:00,2025-12-24 07:00:00,Open,Team B,
12057,1862,Billing,Late Fee Dispute,,2026-03-03 17:00:00,2026-03-05 17:00:00,InProgress,,
12058,1020,Roaming,Billing Query,Billing Query issue reported by customer.,2025-11-09 08:00:00,2025-11-11 08:00:00,Closed,Team A,Resolved after investigation.
12059,1748,KYC,,KYC issue reported by customer.,2026-05-01 04:00:00,2026-05-03 04:00:00,InProgress,Team C,
12060,1003,Recharge,Amount Deducted,Amount Deducted issue reported by customer.,2025-12-30 20:00:00,2026-01-01 20:00:00,Closed,Team A,Resolved after investigation.
12061,2688,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2026-02-01 19:00:00,2026-02-02 19:00:00,Open,Billing Desk,
12062,2482,Recharge,Amount Deducted,Amount Deducted issue reported by customer.,2025-10-28 21:00:00,2025-10-30 21:00:00,Closed,,Resolved after investigation.
12063,1750,KYC,Document Rejected,Document Rejected issue reported by customer.,2026-02-13 06:00:00,2026-02-15 06:00:00,Open,KYC Cell,
12064,1340,KYC,Document Rejected,Document Rejected issue reported by customer.,2025-12-10 21:00:00,2025-12-13 21:00:00,Closed,Team B,
12065,1800,SIM,SIM Not Working,SIM Not Working issue reported by customer.,2026-05-11 08:00:00,2026-05-14 08:00:00,Closed,Team C,Resolved after investigation.
12066,1198,Billing,GST Query,,2025-12-02 14:00:00,2025-12-05 14:00:00,Closed,KYC Cell,Resolved after investigation.
12067,1242,Billing,GST Query,GST Query issue reported by customer.,2026-03-22 13:00:00,2026-03-23 13:00:00,Closed,Team C,Resolved after investigation.
12068,1093,Billing,Late Fee Dispute,Late Fee Dispute issue reported by customer.,2026-01-26 14:00:00,2026-01-29 14:00:00,InProgress,Billing Desk,
12069,1927,Billing,Late Fee Dispute,Late Fee Dispute issue reported by customer.,2026-06-14 04:00:00,2026-06-16 04:00:00,Open,Team A,
12070,1621,KYC,Verification Pending,Verification Pending issue reported by customer.,2025-11-17 15:00:00,2025-11-19 15:00:00,Closed,Team A,Resolved after investigation.
12071,2433,Billing,High Bill,High Bill issue reported by customer.,2025-08-31 10:00:00,2025-09-01 10:00:00,Closed,Team B,Resolved after investigation.
12072,1187,SIM,Activation Delay,Activation Delay issue reported by customer.,2025-12-30 18:00:00,2026-01-02 18:00:00,Open,Team C,
12073,2592,Recharge,Amount Deducted,Amount Deducted issue reported by customer.,2026-07-06 09:00:00,2026-07-09 09:00:00,Closed,Team B,Resolved after investigation.
12074,2629,Roaming,,Roaming issue reported by customer.,2025-08-16 04:00:00,2025-08-18 04:00:00,Open,Team A,
12075,2530,SIM,Replacement Request,Replacement Request issue reported by customer.,2026-04-28 15:00:00,2026-04-29 15:00:00,Closed,Team A,Resolved after investigation.
12076,1447,KYC,,KYC issue reported by customer.,2025-09-08 22:00:00,2025-09-10 22:00:00,InProgress,Team C,
12077,1426,Recharge,Amount Deducted,,2025-10-27 17:00:00,2025-10-30 17:00:00,Open,Network Ops,
12078,1247,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2026-06-29 04:00:00,2026-06-30 04:00:00,Closed,Team B,Resolved after investigation.
12079,2264,Network,No Signal,No Signal issue reported by customer.,2025-08-08 11:00:00,2025-08-10 11:00:00,Closed,Team A,Resolved after investigation.
12080,1264,Roaming,Activation Issue,,2025-12-03 01:00:00,2025-12-06 01:00:00,Closed,Network Ops,
12081,1032,Network,Call Drop,Call Drop issue reported by customer.,2025-11-29 08:00:00,2025-12-01 08:00:00,Closed,Team C,Resolved after investigation.
12082,1948,Roaming,Billing Query,Billing Query issue reported by customer.,2026-01-20 05:00:00,2026-01-21 05:00:00,Open,Billing Desk,
12083,2100,Recharge,Recharge Failed,Recharge Failed issue reported by customer.,2026-01-31 19:00:00,2026-02-02 19:00:00,Closed,Team A,Resolved after investigation.
12084,2092,Roaming,Activation Issue,Activation Issue issue reported by customer.,2025-12-02 04:00:00,2025-12-05 04:00:00,Open,Network Ops,
12085,1610,Billing,GST Query,,2025-09-09 17:00:00,2025-09-11 17:00:00,Open,KYC Cell,
12086,2644,Network,Call Drop,Call Drop issue reported by customer.,2026-02-08 08:00:00,2026-02-10 08:00:00,Closed,Team C,Resolved after investigation.
12087,2628,Billing,High Bill,High Bill issue reported by customer.,2026-04-28 02:00:00,2026-04-29 02:00:00,Open,,
12088,2290,Roaming,Billing Query,Billing Query issue reported by customer.,2026-01-01 21:00:00,2026-01-04 21:00:00,Open,Billing Desk,
12089,1055,KYC,Verification Pending,Verification Pending issue reported by customer.,2026-05-29 03:00:00,2026-06-01 03:00:00,InProgress,Billing Desk,
12090,1577,Network,No Signal,No Signal issue reported by customer.,2025-12-25 10:00:00,2025-12-27 10:00:00,Closed,Team C,
12091,1358,Roaming,Billing Query,Billing Query issue reported by customer.,2025-10-30 21:00:00,2025-10-31 21:00:00,Closed,Team B,
12092,2609,KYC,Verification Pending,Verification Pending issue reported by customer.,2026-07-31 01:00:00,2026-08-03 01:00:00,Open,Team C,
12093,1869,KYC,Verification Pending,Verification Pending issue reported by customer.,2026-05-12 17:00:00,2026-05-15 17:00:00,Closed,Team C,Resolved after investigation.
12094,1931,KYC,Verification Pending,Verification Pending issue reported by customer.,2026-06-12 09:00:00,2026-06-13 09:00:00,Open,Team B,
12095,1204,Roaming,Billing Query,Billing Query issue reported by customer.,2026-02-07 00:00:00,2026-02-09 00:00:00,Closed,KYC Cell,Resolved after investigation.
12096,1959,KYC,,KYC issue reported by customer.,2026-07-30 19:00:00,2026-08-01 19:00:00,Open,,
12097,2440,Network,Call Drop,Call Drop issue reported by customer.,2025-08-09 19:00:00,2025-08-12 19:00:00,Closed,Team A,Resolved after investigation.
12098,1836,SIM,SIM Not Working,SIM Not Working issue reported by customer.,2025-12-21 14:00:00,2025-12-24 14:00:00,Closed,Team C,Resolved after investigation.
12099,1042,SIM,Replacement Request,Replacement Request issue reported by customer.,2026-08-02 13:00:00,2026-08-04 13:00:00,Open,KYC Cell,
